,pr-0,pr-1,pr-2,pr-3,ar-0,ar-1,ar-2,ar-3,pid,class-0-latency,class-1-latency,class-2-latency,class-3-latency,class-0-bw,class-1-bw,class-2-bw,class-3-bw
910,68.0,25.0,99.0,86.0,10.0,5.0,24.0,15.0,5277.0,1.494437,48.050266,2.904355,21.738792,7326.846177999992,48016.17144599998,92351.33172400016,54787.893296000104
911,98.0,93.0,57.0,60.0,9.0,2.0,23.0,14.0,6112.0,1.489006,14.958324,35.302231,49.071354,7311.5111019999895,133819.71837099982,41087.059958999955,27738.971740999892
912,38.0,60.0,64.0,66.0,14.0,18.0,32.0,33.0,5820.0,1.489684,24.836052,24.509483,23.442358,7308.84076899999,92458.06215499989,54223.37534300011,56040.811541999996
913,78.0,43.0,53.0,95.0,10.0,10.0,9.0,26.0,7455.0,1.489716,31.929428,10.564574,28.093113,7313.928649999993,74333.49608299971,76550.96533699986,49484.42458599989
914,36.0,73.0,99.0,42.0,10.0,0.0,62.0,14.0,7063.0,1.491342,28.539244,4.961893,47.955357,7309.5799009999955,84612.05959700004,86562.11379100007,28096.876167000024
915,90.0,69.0,89.0,64.0,26.0,21.0,22.0,9.0,5017.0,1.489767,18.683664,16.151108,54.942867,7312.979720000006,113184.35193700033,66710.581769,21365.16093399999
916,99.0,96.0,100.0,98.0,12.0,21.0,19.0,22.0,5253.0,1.489331,15.889194,41.089119,36.022282,7312.507679999993,127947.91698599978,35090.35587300003,39763.05961400003
917,64.0,40.0,100.0,82.0,6.0,15.0,44.0,28.0,7218.0,1.503127,34.243484,9.809982,25.90177,7315.969490000003,69667.27256799993,77938.24675799986,52433.87218700005
918,74.0,95.0,72.0,21.0,38.0,25.0,2.0,8.0,6981.0,1.490002,12.153846,43.216656,60.507545,7319.459960999982,150166.00130400006,32279.61541899992,18736.85359399997
919,26.0,34.0,84.0,100.0,0.0,13.0,17.0,45.0,6386.0,1.5305659999999999,39.205994,16.320553,12.959496,7313.070330999971,60757.03624999986,66464.34785799985,72696.06115300009
920,70.0,22.0,69.0,65.0,36.0,7.0,36.0,7.0,7184.0,1.493199,51.282566,3.617975,18.586033,7330.365219999994,43522.66787799987,90109.93484100015,62423.10047500017
921,72.0,90.0,99.0,32.0,20.0,39.0,14.0,2.0,5237.0,1.4898259999999999,13.432237,28.817549,62.746479,7317.409569999998,143668.6325059996,48167.87717799996,9783.783002999997
922,64.0,97.0,67.0,84.0,29.0,34.0,3.0,10.0,7544.0,1.489974,11.541509,50.349155,57.615406,7317.442919000001,152659.80720999997,26475.133859999998,21715.130822000032
923,91.0,86.0,27.0,90.0,19.0,14.0,5.0,19.0,6877.0,1.490081,14.428164,46.26638,40.948746,7319.326455999969,138039.82258600064,28792.50047899998,35297.92309100001
924,96.0,81.0,72.0,86.0,16.0,22.0,0.0,22.0,7674.0,1.4902229999999999,15.456161999999999,43.253426,36.222851,7318.224960999976,130880.87557699987,31696.238477000017,39772.27688199994
925,97.0,57.0,44.0,76.0,57.0,20.0,15.0,0.0,7868.0,1.490132,23.417551,14.131059,39.69297,7312.531511999982,95439.01919399995,69767.82320900018,36128.35882399992
926,73.0,100.0,77.0,74.0,23.0,30.0,17.0,11.0,7258.0,1.488903,12.789597,44.52779,54.661369,7310.347603999978,146439.64768899974,32336.859699999975,23206.467626999955
927,84.0,42.0,97.0,84.0,20.0,5.0,16.0,24.0,6761.0,1.489781,32.679447,8.916286,29.422842,7315.301942999981,72839.07891399981,79720.72127299996,47240.81516800008
928,84.0,88.0,54.0,90.0,16.0,16.0,0.0,39.0,7860.0,1.490276,15.550873,58.064243,18.053665,7313.723596999989,131174.12092900014,6682.853765999983,64128.45609800004
929,88.0,98.0,43.0,88.0,25.0,16.0,12.0,1.0,5623.0,1.491282,11.275603,37.313702,84.695602,7324.30460699997,153969.7599310004,38527.99889000007,8213.38657199999
930,67.0,99.0,98.0,74.0,11.0,25.0,25.0,6.0,6184.0,1.488941,13.672415,32.805611,59.584187,7313.776048999998,142386.09313100003,44135.36071800006,15669.064518999949
931,93.0,95.0,97.0,71.0,17.0,11.0,16.0,11.0,7276.0,1.489488,12.731697,45.169136,53.818909,7315.897970999982,147239.0651399995,31363.782874999957,23195.290565000007
932,79.0,100.0,70.0,71.0,12.0,29.0,9.0,9.0,5365.0,1.491414,10.883643,52.786293,58.666283,7323.093437999973,155618.94415200036,24793.8823889999,20188.889496999956
933,78.0,96.0,69.0,69.0,25.0,4.0,18.0,29.0,4926.0,1.489877,17.364779,42.595058,27.611151,7314.662957999973,119067.56400499982,33573.19829099992,50124.08257899984
934,47.0,100.0,92.0,71.0,6.0,36.0,25.0,24.0,7812.0,1.50089,18.002728,32.682037,33.392467,7313.694987999991,116062.941535,44025.58326500007,42736.74965599993
935,70.0,93.0,62.0,96.0,36.0,48.0,0.0,3.0,6168.0,1.489878,12.648328,33.534126,71.999878,7318.091429999955,147673.3398450004,42476.56822099996,11234.769842999984
936,88.0,72.0,64.0,80.0,11.0,9.0,12.0,16.0,5779.0,1.4902959999999998,17.539658,24.654665,45.471378,7316.913642999983,117569.15571700029,53610.820786,31071.243282999978
937,69.0,86.0,90.0,85.0,18.0,23.0,9.0,20.0,6777.0,1.490082,14.466784,48.14843,39.110844,7315.368678999992,137734.68016000022,27636.77118200001,36777.930280999986
938,65.0,100.0,57.0,44.0,8.0,38.0,2.0,15.0,4957.0,1.492654,10.885989,64.969345,47.786148,7323.613198999981,155845.25582900023,15393.128396999953,29292.65023299989
939,62.0,66.0,87.0,98.0,14.0,17.0,15.0,37.0,5293.0,1.490755,19.814827,42.20718,19.689032,7316.026720000004,107699.06044700024,32977.40936900007,61475.296059999884
940,87.0,84.0,97.0,67.0,34.0,1.0,47.0,4.0,5615.0,1.489765,18.553392,12.093349,57.538231,7315.268562000001,114776.38723100006,73313.13607899993,12985.472699999997
941,54.0,89.0,63.0,98.0,18.0,5.0,26.0,45.0,4759.0,1.4881959999999999,28.022923,31.396435,13.448582,7307.567617999989,84691.36714399999,45522.12239200002,71528.1915800002
942,96.0,67.0,82.0,92.0,29.0,10.0,28.0,26.0,6909.0,1.489373,19.983566,28.052507,30.885397,7308.468861999972,107500.0286370003,49385.94820399993,45818.986884000136
943,82.0,55.0,89.0,99.0,4.0,11.0,19.0,29.0,7439.0,1.497374,24.415462,20.846785,27.267263,7311.344174999976,92398.24772100004,59094.33842600012,50791.511537999984
944,88.0,57.0,73.0,9.0,25.0,13.0,17.0,3.0,7463.0,1.490895,23.105892,6.227591,51.956844,7316.4463559999895,98098.95992899998,84511.89515299983,16424.46993300003
945,85.0,72.0,82.0,79.0,12.0,12.0,23.0,23.0,5920.0,1.489455,17.816771,31.621553,34.748436,7312.426584999989,116552.10495900038,44677.50071300013,41319.589646000146
946,83.0,86.0,91.0,97.0,25.0,27.0,1.0,28.0,5566.0,1.4907759999999999,14.436479,62.187832,28.81768,7317.700421999998,137760.85852800036,15585.508373999919,48685.808186000075
947,100.0,99.0,94.0,93.0,22.0,17.0,15.0,10.0,6418.0,1.488944,12.070114,47.286247,55.656021,7313.852338999984,150303.10633000027,29593.186387,21709.289579999957
948,88.0,94.0,95.0,75.0,27.0,20.0,15.0,27.0,5261.0,1.489501,16.07548,47.303066,29.838791,7314.15275399997,126469.44524099998,29105.606095000025,47211.8854209998
949,62.0,47.0,75.0,42.0,26.0,28.0,0.0,21.0,5001.0,1.490056,29.200594,9.930142,33.906082,7314.486525999996,80532.33144500008,77795.15743800002,41956.52959399997
950,78.0,64.0,48.0,60.0,37.0,17.0,10.0,22.0,7407.0,1.489247,20.198614,22.75057,36.01833,7310.710001999967,105789.04628099968,56323.70474000006,40213.86149500008
951,86.0,96.0,90.0,90.0,17.0,8.0,22.0,16.0,6200.0,1.489492,15.220306,36.716377,45.235329,7313.652076999992,132359.72877699984,39578.59037099989,30756.573640999995
952,83.0,62.0,55.0,31.0,24.0,16.0,15.0,12.0,6852.0,1.489487,21.076275,13.382602,49.022533,7306.561502000009,102867.89894799991,71426.90182700004,26606.497739000017
953,51.0,73.0,19.0,77.0,6.0,38.0,14.0,25.0,6104.0,1.497803,17.289753,41.583,28.564081,7312.884368999979,118976.63594299997,34593.310337000046,48977.49900599998
954,97.0,74.0,94.0,86.0,31.0,10.0,29.0,20.0,5607.0,1.489561,18.100609,27.667501,39.014202,7313.890487999983,115825.66733699977,50052.68096900013,36839.56624900009
955,52.0,96.0,82.0,65.0,11.0,19.0,16.0,11.0,6810.0,1.489352,12.697128,45.807739,54.570621,7314.405509999977,147539.844496,31100.711786000007,23204.01667899995
956,82.0,56.0,38.0,100.0,19.0,4.0,11.0,33.0,4628.0,1.4898639999999999,23.908611,25.663372,23.350121,7314.314900999986,93919.93998800001,52277.28845999993,56201.167129
957,58.0,99.0,84.0,69.0,10.0,17.0,15.0,13.0,4575.0,1.489568,12.865035,47.659115,50.79018,7316.274675999988,146436.9058559999,29331.817606999866,26228.528023999927
958,89.0,76.0,92.0,92.0,2.0,25.0,24.0,23.0,7292.0,1.509908,17.456045,33.799297,34.713219,7314.32918699998,118804.74089800006,42739.04801299997,41276.927005000056
959,64.0,70.0,81.0,90.0,18.0,3.0,8.0,25.0,5489.0,1.490039,18.024197,32.366245,32.14764,7313.97156499997,114569.19664899989,43578.04294099986,44310.08342400004
960,64.0,36.0,93.0,66.0,4.0,9.0,33.0,7.0,6917.0,1.499769,37.245281,3.024736,29.581043,7331.218735999985,64557.09933899984,91915.34519699965,39076.91002500005
961,97.0,87.0,84.0,84.0,19.0,22.0,31.0,21.0,6402.0,1.489337,18.922928,25.598211,37.451389,7313.1657079999895,111750.16883000017,52727.179545000065,38265.12340699993
962,93.0,72.0,69.0,28.0,21.0,0.0,54.0,19.0,5960.0,1.489385,28.284946,8.187486,40.348492,7316.141154999989,84555.90725100008,80540.25173300023,35450.26303399995
963,91.0,88.0,84.0,38.0,38.0,27.0,23.0,10.0,6949.0,1.488869,14.186017,34.274773,55.340569,7314.362535999977,138450.59870900013,42135.491367000104,21711.18735800002
964,100.0,49.0,99.0,98.0,16.0,9.0,23.0,23.0,7682.0,1.489049,27.937643,12.110252,32.627621,7312.340797999975,83436.69414499988,73681.19712900005,43758.08238600014
965,67.0,96.0,84.0,91.0,8.0,19.0,10.0,23.0,7820.0,1.490839,13.957207,56.077652,34.894829,7316.9517719999985,139544.63960400014,21596.698780999955,41246.361763000146
966,60.0,59.0,90.0,95.0,3.0,25.0,53.0,0.0,8091.0,1.513824,22.706133,5.752886,41.26218,7321.8203019999855,98501.50582999988,85400.24755200019,14275.307696999978
967,100.0,100.0,72.0,35.0,34.0,34.0,21.0,7.0,5391.0,1.488798,12.930785,38.262169,61.541286,7312.197728999987,146452.74163400006,38320.24098399997,17169.022563999955
968,93.0,80.0,18.0,92.0,28.0,18.0,5.0,38.0,7357.0,1.4906169999999999,16.463869,59.566822,18.900988,7317.471527999965,124873.19945200003,14415.087724999981,62824.39708400014
969,74.0,96.0,73.0,62.0,5.0,43.0,36.0,10.0,4653.0,1.5076800000000001,16.995213,20.586754,54.235855,7311.139149999991,121020.66038799996,59588.15096300019,21684.880261999966
970,94.0,100.0,43.0,64.0,32.0,35.0,1.0,16.0,6460.0,1.491376,10.807859,67.168205,46.266438,7319.445655999982,155901.451111,13802.909896999947,30800.867068000007
971,58.0,95.0,88.0,43.0,14.0,26.0,36.0,11.0,5853.0,1.489206,17.326937,20.567623,52.71693,7311.759041999984,119493.29855299986,59612.84160599995,23209.40018699994
972,69.0,69.0,93.0,75.0,21.0,24.0,23.0,27.0,5812.0,1.49045,18.845715,32.560665,29.770861,7317.790983999976,111724.7390800002,43652.83966300002,47238.45479800002
973,72.0,99.0,81.0,16.0,20.0,27.0,26.0,4.0,7039.0,1.488962,13.344572,31.553856,62.646526,7313.5471829999915,143730.1397559996,45621.89580300003,12678.165451999983
974,59.0,100.0,95.0,85.0,6.0,20.0,31.0,38.0,6745.0,1.5040200000000001,26.981291,25.569035,18.839733,7311.4872390000055,86852.68878600029,52747.812268999965,62784.7099309999
975,35.0,68.0,70.0,87.0,22.0,8.0,2.0,59.0,6021.0,1.489223,21.869259,53.669682,6.476315,7306.69025599998,102588.94924499991,12584.104544999998,84324.81288300028
976,63.0,94.0,91.0,34.0,14.0,27.0,33.0,14.0,5025.0,1.489195,17.317513,23.529955,48.225216,7314.505597999986,119309.73529400025,55551.63861400022,27742.562297000008
977,97.0,20.0,95.0,83.0,35.0,5.0,36.0,1.0,5631.0,1.4953189999999998,53.302696,2.710371,18.557886,7330.594119999988,40801.88274799992,93187.7040840001,60497.069373
978,58.0,59.0,97.0,77.0,6.0,11.0,41.0,31.0,5383.0,1.500121,28.769594,16.252407,25.450418,7316.279435999988,82574.88727399992,66089.68260499976,53356.55212000006
979,80.0,83.0,100.0,60.0,1.0,22.0,33.0,5.0,6216.0,1.507708,15.478477,22.868238,60.112816,7320.361145999974,131209.72631600001,56487.770054999855,14468.731893999973
980,88.0,83.0,80.0,71.0,21.0,4.0,14.0,10.0,7047.0,1.489734,15.008884,29.967356,55.63166,7316.288979999989,133772.77850599992,46550.46463499994,21790.103911999962
981,99.0,97.0,10.0,83.0,35.0,15.0,1.0,27.0,7940.0,1.4903170000000001,13.037177,61.438797,30.070951,7314.395957999962,146424.68450900048,8150.730169000016,47268.9151860001
982,53.0,81.0,76.0,96.0,5.0,14.0,17.0,19.0,6973.0,1.493984,15.503986,38.445915,40.587151,7317.42386699998,130188.20759200028,36977.51519999991,35290.42723700003
983,53.0,37.0,84.0,84.0,13.0,1.0,19.0,26.0,7266.0,1.490879,36.629383,7.430161,26.161322,7323.4272199999905,65341.18176499993,82365.95154799995,51468.93023599989
984,72.0,98.0,91.0,28.0,15.0,27.0,23.0,2.0,5147.0,1.489685,12.052734,34.904263,63.883198,7317.185451999986,150127.7971640002,41673.388518000036,9670.863139999996
985,100.0,86.0,65.0,30.0,35.0,29.0,22.0,6.0,7111.0,1.489212,14.390733,28.712244,62.081188,7315.263800999996,137879.14752299993,48272.92444000002,15815.382019999972
986,57.0,87.0,81.0,59.0,22.0,23.0,30.0,11.0,6410.0,1.488704,15.904026,26.67008,53.26403,7312.426615999973,128035.95064400016,51299.090346000026,23235.492694999957
987,89.0,68.0,64.0,64.0,15.0,17.0,3.0,21.0,4515.0,1.4889329999999998,18.697607,25.707247,37.537563,7309.079206000009,111660.21345999975,52158.012387999894,38562.33593400007
988,67.0,100.0,94.0,81.0,0.0,23.0,23.0,12.0,6941.0,1.5139,14.567594,35.492363,51.66729,7309.179371999981,136721.79221299957,41082.41080399986,24712.338491999904
989,49.0,69.0,96.0,87.0,8.0,15.0,21.0,18.0,6933.0,1.490685,18.389589,23.648029,42.02095,7311.587348000005,113102.68880100037,55026.38343399984,34158.301334999924
990,99.0,26.0,96.0,63.0,30.0,5.0,34.0,16.0,7512.0,1.493159,46.955528,2.982927,22.484016,7325.8495530000055,49535.51775399996,92088.72317700007,53736.405382000085
991,79.0,100.0,82.0,27.0,20.0,24.0,20.0,0.0,6607.0,1.490062,11.183468,36.958759,71.552094,7317.552585999978,154957.81901800004,39157.838815000054,6689.500847999959
992,92.0,99.0,84.0,82.0,33.0,44.0,11.0,6.0,6925.0,1.490217,10.99903,45.576462,62.73476,7322.43065599998,154833.8031500004,30140.819511999976,15668.330212999981
993,55.0,50.0,100.0,63.0,14.0,7.0,27.0,22.0,6893.0,1.489975,27.323965,12.125527,33.950939,7313.904789999985,84946.72774599993,73682.86612600014,42252.44046000024
994,66.0,94.0,88.0,95.0,3.0,19.0,33.0,40.0,7341.0,1.528636,29.441095,23.517338,17.172487,7310.972227999978,81079.45445399996,55592.26991900009,65435.42860200004
995,91.0,98.0,70.0,97.0,13.0,23.0,11.0,25.0,6208.0,1.490087,14.741026,54.063351,32.267353,7317.938851000001,135252.02274600044,23075.723640999975,44240.603447000285
996,82.0,25.0,88.0,41.0,27.0,4.0,46.0,0.0,6868.0,1.493542,46.326881,2.753557,23.489079,7329.211282999965,50503.54956199996,92969.28408500011,51678.185463
997,65.0,70.0,95.0,94.0,17.0,11.0,29.0,24.0,5009.0,1.48959,19.400078,27.647541,33.386002,7312.960660999985,109917.78371899982,50036.921492999994,42840.77645899994
998,89.0,52.0,75.0,78.0,26.0,2.0,33.0,14.0,7487.0,1.490829,26.204746,8.89129,41.853096,7319.755584000008,87975.440042,79699.92156500013,32165.970834
999,49.0,82.0,71.0,84.0,8.0,25.0,1.0,27.0,5795.0,1.491343,15.284727,53.309944,29.893854,7316.76583699999,132290.49683800022,22716.536502999956,47210.02576600005
